chatid1,chatid2,date
51415,19629,1465720814
51419,22049,1465720818
51426,25117,1465720825
51431,51228,1465720830
51435,33375,1465720834
51440,44235,1465720839
51441,51321,1465720840
51445,33219,1465720844
51446,12875,1465720845
51452,22471,1465720851
51463,47955,1465720862
51466,13711,1465720865
51470,14744,1465720869
51475,33591,1465720874
51477,34387,1465720876
51481,26960,1465720880
51486,23826,1465720885
51488,49935,1465720887
51490,46588,1465720889
51495,47013,1465720894
51500,45227,1465720899
51513,37246,1465722599
51519,37665,1465722605
51522,37037,1465722608
51527,24410,1465722613
51528,26264,1465722614
51533,26864,1465722619
51535,44664,1465722621
51537,17269,1465722623
51552,14788,1465722638
51560,27937,1465722646
51561,25821,1465722647
51562,51063,1465722648
51563,13390,1465722649
51584,43341,1465722670
51591,36824,1465722677
51597,23560,1465722683
51599,32221,1465722685
51600,9377,1465722686
51601,25971,1465722687
51603,25932,1465722689
51610,47087,1465722696
51612,25642,1465722698
51614,13720,1465722700
51617,34429,1465722703
51621,16315,1465722707
51638,43089,1465724403
51639,48799,1465724404
51641,49021,1465724406
51647,23886,1465724412
51658,47103,1465724423
51659,40755,1465724424
51660,7877,1465724425
51661,49678,1465724426
51664,17485,1465724429
51672,44959,1465724437
51694,49847,1465724459
51715,9018,1465728000
51720,50301,1465728005
51722,35742,1465728007
51723,44460,1465728008
51730,48476,1465728015
51734,22202,1465728019
51736,35533,1465728021
51737,12951,1465728022
51738,42006,1465728023
51744,35848,1465728029
51745,20371,1465728030
51756,19670,1465728041
51758,45192,1465728043
51762,42169,1465728047
51763,48882,1465728048
51766,8482,1465728051
51768,17672,1465728053
51773,10090,1465728058
51778,45732,1465728063
51793,40828,1465728078
51796,29162,1465728081
51798,28177,1465728083
51799,17870,1465728084
51800,35184,1465728085
51802,51073,1465728087
51803,41579,1465728088
51804,26929,1465728089
51807,25850,1465728092
51811,34092,1465728096
51814,21091,1465728099
51817,19471,1465728102
51818,31701,1465728103
51826,32115,1465728111
51831,24823,1465728116
51833,11894,1465728118
51844,29994,1465729803
51846,37588,1465729805
51849,26975,1465729808
51851,16302,1465729810
51852,45615,1465729811
51853,26474,1465729812
51854,46695,1465729813
51856,31602,1465729815
51860,20433,1465729819
51864,48760,1465729823
51870,10501,1465729829
51871,12004,1465729830
51882,27298,1465729841
51883,35324,1465729842
51896,44954,1465729855
51897,13420,1465729856
51904,34006,1465729863
51906,28494,1465729865
51910,40193,1465729869
51921,48892,1465729880
51925,41628,1465729884
51928,48691,1465729887
51931,32701,1465729890
51933,45421,1465729892
51937,9231,1465729896
51939,14369,1465729898
51949,49253,1465731604
51950,8221,1465731605
51954,22975,1465731609
51955,8423,1465731610
51959,18151,1465731614
51965,47828,1465731620
51975,41563,1465731630
51989,32037,1465731644
51990,32903,1465731645
51996,24332,1465733400
52004,15643,1465733408
52006,44889,1465733410
52007,19906,1465733411
52013,50517,1465733417
52014,11278,1465733418
52019,39672,1465733423
52024,44785,1465733428
52029,29652,1465733433
52039,14120,1465735200
52045,18922,1465735206
52049,32008,1465735210
52052,39582,1465735213
52053,35625,1465735214
52059,42616,1465735220
52064,45709,1465735225
52065,26137,1465735226
52067,24953,1465735228
52068,27294,1465735229
52075,36003,1465735236
52077,21794,1465735238
52078,46035,1465735239
52082,32699,1465735243
52085,19764,1465735246
52100,25535,1465735261
52105,32505,1465735266
52112,21393,1465735273
52116,46628,1465735277
52126,44718,1465735287
52141,19093,1465737007
52146,22763,1465737012
52148,13282,1465737014
52149,52123,1465737015
52164,44896,1465737030
52165,21473,1465737031
52166,38882,1465737032
52168,44076,1465737034
52169,18639,1465737035
52171,41678,1465737037
52175,49056,1465737041
52183,42345,1465737049
52208,42881,1465738817
52209,11740,1465738818
52219,36051,1465740600
52221,13889,1465740602
52225,11517,1465740606
52229,27734,1465740610
52242,52219,1465740623
52246,46429,1465740627
52249,38053,1465740630
52257,16647,1465740638
52266,34720,1465740647
52268,10200,1465740649
52278,17982,1465740659
52280,51491,1465740661
52281,41955,1465740662
52283,51902,1465740664
52284,26336,1465740665
52292,22770,1465740673
52294,25284,1465740675
52297,45357,1465740678
52298,52133,1465740679
52299,24823,1465740680
52303,42350,1465740684
52305,29317,1465740686
52310,29755,1465740691
52311,34281,1465740692
52318,24271,1465740699
52328,19979,1465740709
52329,47660,1465740710
52332,27438,1465740713
52338,33254,1465740719
52341,13718,1465740722
52350,32533,1465742403
52353,13611,1465742406
52367,33186,1465744199
52368,40702,1465744200
52370,8308,1465744202
52372,22861,1465744204
52373,15721,1465744205
52379,31876,1465744211
52380,52094,1465744212
52389,19170,1465744221
52392,37689,1465744224
52396,46959,1465744228
52400,25409,1465744232
52402,47118,1465744234
52403,20191,1465744235
52405,21161,1465744237
52407,7976,1465744239
52430,21043,1465744262
52433,38502,1465744265
52438,47767,1465744270
52445,32699,1465744277
52453,11004,1465746000
52454,50901,1465746001
52458,32260,1465746005
52465,26770,1465746012
52469,25474,1465746016
52471,20181,1465746018
52474,49159,1465746021
52475,42553,1465746022
52481,11805,1465746028
52491,41777,1465746038
52493,36054,1465746040
52494,29096,1465746041
52503,40220,1465746050
52514,35760,1465746061
52528,52433,1465746075
52529,7151,1465746076
52531,18390,1465746078
52533,8033,1465746080
52539,30361,1465746086
52543,46187,1465746090
52548,52499,1465746095
52551,45777,1465746098
52561,51671,1465746108
52564,22112,1465746111
52574,27226,1465746121
52583,48964,1465746130
52589,30421,1465747800
52591,26933,1465747802
52603,21135,1465747814
52608,15151,1465747819
52611,33338,1465747822
52613,29476,1465747824
52614,37462,1465747825
52625,27685,1465747836
52626,22700,1465747837
52627,12076,1465747838
52628,21420,1465747839
52642,12554,1465747853
52649,16730,1465747860
52654,27470,1465747865
52655,19490,1465747866
52674,48514,1465749611
52681,31766,1465751400
52682,14598,1465751401
52687,42444,1465751406
52693,32291,1465751412
52694,16478,1465751413
52695,19112,1465751414
52703,23398,1465751422
52710,37123,1465751429
52721,51126,1465751440
52723,36614,1465751442
52725,12561,1465751444
52726,23674,1465751445
52730,7286,1465751449
52734,27533,1465751453
52741,25611,1465751460
52749,40185,1465751468
52752,12938,1465751471
52754,19152,1465751473
52764,17111,1465751483
52766,15082,1465751485
52770,31869,1465751489
52781,27162,1465751500
52796,40630,1465751515
52799,49757,1465751518
52807,8397,1465753202
52809,51199,1465753204
52813,33183,1465753208
52817,15687,1465753212
52821,52349,1465753216
52826,16542,1465753221
52827,43450,1465753222
52828,41358,1465753223
52830,16705,1465753225
52840,52774,1465753235
52850,30269,1465753245
52853,25942,1465753248
52861,28817,1465753256
52863,50666,1465753258
52865,39142,1465753260
52867,22976,1465753262
52868,40597,1465753263
52870,41874,1465753265
52871,10645,1465753266
52874,28423,1465753269
52887,38122,1465753282
52888,17273,1465753283
52892,21085,1465753287
52894,22135,1465753289
52896,49861,1465753291
52899,26617,1465753294
52904,41512,1465753299
52912,10405,1465753307
52914,9791,1465753309
52917,29741,1465753312
52921,38427,1465753316
52922,37286,1465753317
52933,37210,1465755002
52945,24487,1465756799
52946,26555,1465756800
52948,33065,1465756802
52949,23421,1465756803
52951,20227,1465756805
52969,29695,1465756823
52973,41078,1465756827
52974,13305,1465756828
52975,19342,1465756829
52980,13703,1465756834
52983,27453,1465756837
52986,45786,1465756840
52989,27954,1465756843
52995,23325,1465756849
53000,46978,1465756854
53001,42575,1465756855
53005,21980,1465756859
53006,31096,1465756860
53008,45786,1465756862
53009,39025,1465756863
53021,7436,1465756875
53023,49077,1465756877
53026,43437,1465756880
53030,42596,1465756884
53034,44482,1465756888
53036,35849,1465756890
53047,26163,1465756901
53058,13430,1465756912
53063,22906,1465756917
53064,33670,1465756918
53065,49255,1465756919
53066,29592,1465756920
53075,19998,1465758603
53076,50346,1465758604
53079,28032,1465758607
53085,41834,1465758613
53103,31762,1465758631
53105,41079,1465758633
53112,51431,1465760399
53114,25877,1465760401
53115,8510,1465760402
53119,40114,1465760406
53120,30612,1465760407
53126,8973,1465760413
53142,25910,1465762200
53145,24000,1465762203
53150,25469,1465762208
53152,9709,1465762210
53156,29860,1465762214
53162,26713,1465762220
53163,28362,1465762221
53165,46119,1465762223
53167,30431,1465762225
53180,35161,1465763999
53190,30834,1465764009
53205,44263,1465764024
53217,21736,1465764036
53220,16904,1465764039
53225,24179,1465764044
53227,50397,1465764046
53233,29466,1465764052
53234,30164,1465764053
53236,13644,1465764055
53238,52866,1465764057
53240,41407,1465764059
53247,40895,1465764066
53249,50758,1465764068
53254,9396,1465764073
53261,17574,1465764080
53262,38762,1465764081
53264,25934,1465764083
53277,24963,1465764096
53285,35167,1465764104
53286,32042,1465764105
53287,21129,1465764106
53301,9656,1465765800
53306,44785,1465765805
53312,51615,1465765811
53313,36375,1465765812
53314,47422,1465765813
53315,48969,1465765814
53316,45722,1465765815
53317,16172,1465765816
53321,42403,1465765820
53326,9146,1465765825
53327,36087,1465765826
53328,34125,1465765827
53329,36171,1465765828
53335,23546,1465765834
53341,19271,1465765840
53342,41820,1465765841
53348,35312,1465765847
53355,37804,1465765854
53356,46522,1465765855
53358,9488,1465765857
53365,36497,1465765864
53379,25464,1465765878
53384,7813,1465765883
53397,47317,1465765896
53399,36073,1465765898
53405,52248,1465765904
53427,47254,1465765926
53437,10391,1465767603
53439,8743,1465767605
53440,53173,1465767606
53442,29505,1465767608
53443,45877,1465767609
53446,46182,1465767612
53450,31926,1465767616
53454,14273,1465767620
53465,43311,1465767631
53466,39753,1465767632
53467,51645,1465767633
53469,9658,1465767635
53470,40385,1465767636
53472,42947,1465767638
53473,50307,1465767639
53476,42818,1465767642
53492,33095,1465767658
53500,45715,1465767666
53501,37376,1465767667
53506,36899,1465767672
53508,52246,1465767674
53524,21231,1465769403
53538,40547,1465769417
53542,53535,1465769421
53552,48415,1465769431
53553,47379,1465769432
53556,33965,1465769435
53571,42465,1465769450
53577,38597,1465769456
53581,47426,1465769460
53587,37894,1465769466
53590,11413,1465769469
53597,47869,1465769476
53600,10065,1465769479
53616,9295,1465769495
53620,45016,1465769499
53622,46736,1465769501
53623,11938,1465769502
53629,27297,1465769508
53630,11822,1465769509
53631,30235,1465769510
53639,13424,1465769518
53640,10307,1465769519
53653,47463,1465771209
53672,42392,1465771228
53678,34855,1465771234
53686,52258,1465771242
53687,18384,1465771243
53688,28341,1465771244
53689,12234,1465771245
53702,38123,1465771258
53704,45859,1465771260
53709,38582,1465771265
53710,35096,1465771266
53719,29299,1465771275
53721,50013,1465771277
53724,46645,1465771280
53726,12152,1465771282
53727,11101,1465771283
53728,29277,1465771284
53733,7012,1465771289
53735,31741,1465771291
53741,47936,1465771297
53744,53020,1465771300
53746,36984,1465771302
53751,25488,1465771307
53753,25838,1465771309
53756,42439,1465771312
53757,48466,1465771313
53777,27889,1465773004
53789,45572,1465774799
53790,43320,1465774800
53794,7868,1465774804
53796,10488,1465774806
53801,38979,1465774811
53818,51655,1465774828
53830,42350,1465774840
53840,8545,1465774850
53841,13510,1465774851
53857,37396,1465776600
53870,48287,1465776613
53874,22865,1465776617
53877,10043,1465776620
53880,30010,1465776623
53882,43242,1465776625
53891,53546,1465776634
53905,45551,1465778400
53910,38986,1465778405
53912,26221,1465778407
53913,14125,1465778408
53917,31412,1465778412
53918,50014,1465778413
53921,25852,1465778416
53923,15301,1465778418
53927,25934,1465778422
53933,36845,1465778428
53934,45584,1465778429
53968,30813,1465780201
53969,19102,1465780202
53971,12682,1465780204
53980,45920,1465780213
53984,50964,1465780217
53994,47853,1465780227
53996,33022,1465780229
54000,25049,1465780233
54005,33708,1465780238
54006,16789,1465780239
54008,48390,1465780241
54009,7876,1465780242
54012,39956,1465780245
54013,39899,1465780246
54015,46859,1465780248
54028,49372,1465780261
54030,36488,1465780263
54038,17775,1465780271
54039,26354,1465780272
54045,11063,1465780278
54047,51414,1465780280
54050,18211,1465780283
54051,15739,1465780284
54052,19089,1465780285
54057,48904,1465780290
54058,21418,1465780291
54062,40891,1465780295
54065,44060,1465780298
54072,16066,1465780305
54080,32617,1465780313
54085,21582,1465780318
54088,11913,1465780321
54106,21692,1465782003
54117,21113,1465782014
54130,35691,1465782027
54131,20333,1465782028
54136,48206,1465782033
54137,51370,1465782034
54149,51800,1465785602
54154,52344,1465785607
54156,49935,1465785609
54163,52821,1465785616
54165,46736,1465785618
54173,29987,1465785626
54178,36482,1465785631
54194,12568,1465787400
54195,15286,1465787401
54199,44657,1465787405
54203,16669,1465787409
54204,32121,1465787410
54205,43948,1465787411
54206,32469,1465787412
54217,47121,1465787423
54221,42030,1465787427
54224,16451,1465787430
54227,12421,1465787433
54234,42652,1465787440
54236,40978,1465787442
54239,26420,1465787445
54249,37412,1465787455
54250,26462,1465787456
54260,21345,1465787466
54266,9013,1465787472
54282,40563,1465787488
54286,53968,1465787492
54296,9495,1465789200
54297,35734,1465789201
54298,34557,1465789202
54301,26873,1465789205
54306,23173,1465789210
54310,9216,1465789214
54322,31942,1465789226
54330,48645,1465789234
54334,13585,1465789238
54335,53928,1465789239
54337,51935,1465789241
54339,32187,1465789243
54344,14129,1465789248
54356,32544,1465789260
54370,26610,1465789274
54382,24041,1465789286
54389,28517,1465789293
54391,51867,1465789295
54396,34288,1465789300
54401,29711,1465789305
54404,33816,1465789308
54406,17384,1465789310
54409,44487,1465789313
54432,22798,1465791008
54458,52907,1465791034
54463,29398,1465791039
54465,9761,1465791041
54466,20668,1465791042
54468,32177,1465791044
54471,46311,1465791047
54472,53981,1465791048
54473,20407,1465791049
54480,19288,1465791056
54485,36553,1465791061
54486,48995,1465791062
54488,13684,1465791064
54493,15643,1465791069
54494,20521,1465791070
54498,35613,1465791074
54501,9099,1465791077
54504,37129,1465791080
54510,33815,1465791086
54513,53812,1465791089
54539,54014,1465791115
54552,25384,1465792808
54560,6908,1465792816
54570,17076,1465792826
54576,43280,1465792832
54577,25620,1465792833
54582,31849,1465792838
54583,33549,1465792839
54584,19570,1465792840
54585,52873,1465792841
54586,27192,1465792842
54593,39860,1465794600
54605,52248,1465794612
54608,29631,1465794615
54610,28860,1465794617
54612,19066,1465794619
54617,24508,1465794624
54620,31449,1465794627
54623,26331,1465794630
54626,39715,1465794633
54627,38684,1465794634
54629,37970,1465794636
54630,29924,1465794637
54631,43242,1465794638
54642,43873,1465794649
54645,31941,1465794652
54652,17860,1465794659
54655,49855,1465794662
54658,51285,1465794665
54662,37113,1465794669
54663,43534,1465794670
54677,29786,1465794684
54680,46323,1465794687
54682,43965,1465794689
54699,13283,1465794706
54702,17050,1465794709
54715,32604,1465794722
54739,7922,1465796403
54745,21695,1465796409
54746,10519,1465796410
54747,41179,1465796411
54748,51413,1465796412
54756,14143,1465796420
54760,36119,1465796424
54776,20409,1465798202
54777,7077,1465798203
54778,29825,1465798204
54787,17959,1465798213
54788,37488,1465798214
54792,50128,1465798218
54794,35954,1465798220
54795,46510,1465798221
54803,29918,1465798229
54818,23172,1465798244
54821,48456,1465798247
54824,9645,1465798250
54825,20483,1465798251
54830,36985,1465798256
54833,50171,1465798259
54851,18980,1465800009
54853,43485,1465800011
54861,34191,1465800019
54864,33597,1465800022
54865,39288,1465800023
54866,48694,1465800024
54869,53369,1465800027
54870,27687,1465800028
54874,42689,1465800032
54875,31174,1465800033
54876,34728,1465800034
54877,49426,1465800035
54880,52789,1465800038
54882,39489,1465800040
54884,30199,1465800042
54905,28627,1465803599
54906,33039,1465803600
54907,12885,1465803601
54909,43497,1465803603
54917,46810,1465803611
54919,37474,1465803613
54920,28332,1465803614
54923,34355,1465803617
54938,7090,1465803632
54940,29987,1465803634
54945,41787,1465803639
54946,54436,1465803640
54949,47267,1465803643
54962,7016,1465803656
54963,47654,1465803657
54964,15875,1465803658
54969,36401,1465803663
54973,9966,1465803667
54974,44563,1465803668
54977,21439,1465803671
54981,29688,1465803675
54996,18005,1465803690
54997,54355,1465803691
55001,44347,1465803695
55011,29093,1465803705
55019,44351,1465803713
55020,25185,1465803714
55026,22788,1465803720
55029,48727,1465803723
55031,49965,1465803725
55035,36556,1465803729
55037,54021,1465803731
55050,10492,1465805403
55057,45137,1465805410
55063,49712,1465805416
55067,37637,1465805420
55069,12586,1465805422
55076,33973,1465805429
55078,35038,1465805431
55081,12929,1465805434
55085,33285,1465805438
55101,6923,1465805454
55103,32688,1465805456
55109,22818,1465805462
55111,9614,1465805464
55112,34022,1465805465
55113,32559,1465805466
55114,26485,1465805467
55117,45759,1465805470
55119,48433,1465805472
55121,27250,1465805474
55125,54518,1465805478
55129,16207,1465805482
55145,40091,1465805498
55147,18920,1465805500
55151,39507,1465805504
55152,47011,1465805505
55162,9619,1465805515
55175,39824,1465805528
55180,40692,1465805533
55185,34135,1465805538
55188,44891,1465805541
55194,9684,1465807202
55199,43947,1465807207
55202,49276,1465807210
55203,47295,1465807211
55206,44376,1465807214
55207,8863,1465807215
55224,23045,1465807232
55229,46523,1465807237
55230,13128,1465807238
55239,54244,1465807247
55240,49872,1465807248
55244,43244,1465807252
55247,48807,1465807255
55257,53468,1465807265
55265,31866,1465807273
55266,42595,1465807274
55273,26863,1465807281
55295,49984,1465810802
55299,40345,1465810806
55300,32886,1465810807
55301,21591,1465810808
55306,46589,1465810813
55309,30456,1465810816
55310,21956,1465810817
55312,52458,1465810819
55316,45127,1465810823
55317,47175,1465810824
55331,39555,1465810838
55335,47339,1465810842
55341,52358,1465810848
55344,28495,1465810851
55345,15035,1465810852
55360,51680,1465810867
55362,30329,1465810869
55374,15245,1465810881
55381,10971,1465812599
55382,26407,1465812600
55385,30457,1465812603
55392,27616,1465812610
55394,40462,1465812612
55397,16806,1465812615
55400,9609,1465812618
55403,49836,1465812621
55404,14414,1465812622
55405,40532,1465812623
55406,14925,1465812624
55409,16764,1465812627
55410,52481,1465812628
55412,46293,1465812630
55427,47970,1465812645
55432,21564,1465812650
55433,51996,1465812651
55436,28642,1465812654
55442,24914,1465812660
55448,12416,1465812666
55461,27489,1465812679
55465,11303,1465812683
55466,50258,1465812684
55467,26839,1465812685
55472,41011,1465812690
55484,44502,1465812702
55486,52106,1465812704
55487,51489,1465812705
55494,53342,1465812712
55499,38708,1465814399
55500,31682,1465814400
55502,17493,1465814402
55513,25203,1465814413
55516,46997,1465814416
55518,25970,1465814418
55531,23151,1465814431
55539,9699,1465814439
55542,30551,1465814442
55545,49933,1465814445
55550,8532,1465814450
55560,25962,1465816202
55564,50232,1465816206
55566,26819,1465816208
55572,40052,1465816214
55580,28895,1465816222
55583,46202,1465816225
55588,47604,1465816230
55591,32659,1465816233
55594,33387,1465816236
55595,10362,1465816237
55602,52770,1465816244
55604,16596,1465816246
55605,43423,1465816247
55608,36791,1465816250
55622,39253,1465816264
55623,39104,1465816265
55624,31595,1465816266
55627,7994,1465816269
55630,51583,1465816272
55644,29337,1465816286
55646,53499,1465816288
55649,32164,1465816291
55658,32854,1465816300
55667,38587,1465816309
55669,29557,1465816311
55670,32147,1465816312
55672,13602,1465816314
55688,17352,1465818010
55695,54329,1465818017
55707,19888,1465818029
55709,50702,1465818031
55713,29190,1465818035
55714,33244,1465818036
55716,32763,1465818038
55726,22131,1465818048
55731,48219,1465818053
55746,31618,1465819804
55748,39059,1465819806
55750,50531,1465819808
55752,15536,1465819810
55754,30020,1465819812
55758,36248,1465819816
55763,33207,1465819821
55772,19732,1465819830
55773,48813,1465819831
55775,52386,1465819833
55782,51488,1465819840
55784,28067,1465819842
55786,10181,1465819844
55788,12501,1465819846
55790,32432,1465819848
55791,33353,1465819849
55792,23792,1465819850
55819,30468,1465819877
55831,52101,1465819889
55835,27334,1465819893
55836,32939,1465819894
55845,42663,1465819903
55847,49098,1465819905
55854,18212,1465821602
55859,25451,1465821607
55865,40655,1465821613
55867,43673,1465821615
55869,39496,1465821617
55873,25182,1465821621
55875,42995,1465821623
55878,10360,1465821626
55879,18724,1465821627
55880,27295,1465821628
55883,53409,1465821631
55885,54443,1465821633
55888,21371,1465821636
55890,19580,1465821638
55892,37826,1465821640
55913,23953,1465821661
55915,19012,1465821663
55940,45849,1465823407
55945,54194,1465823412
55947,17865,1465823414
55949,50029,1465823416
55951,52654,1465823418
55959,30497,1465823426
55963,27501,1465823430
55964,47353,1465823431
55966,10237,1465823433
55967,38691,1465823434
55978,49807,1465823445
55983,15431,1465823450
55989,41125,1465823456
55994,29397,1465823461
56001,49792,1465823468
56006,27456,1465823473
56007,50233,1465823474
56018,34272,1465825200
56024,36947,1465825206
56030,7151,1465825212
56031,23174,1465825213
56048,15603,1465827007
56054,49730,1465827013
56061,26564,1465827020
56062,38937,1465827021
56071,25014,1465827030
56073,11207,1465827032
56076,30999,1465827035
56077,26262,1465827036
56084,36321,1465828799
56086,36601,1465828801
56087,47569,1465828802
56089,53819,1465828804
56097,52171,1465828812
56101,7540,1465828816
56102,48657,1465828817
56103,11055,1465828818
56108,10587,1465828823
56109,13081,1465828824
56110,7854,1465828825
56113,40537,1465828828
56117,34898,1465828832
56120,15069,1465828835
56135,45028,1465830606
56143,21677,1465830614
56152,36406,1465830623
56154,50854,1465830625
56157,35339,1465830628
56160,16041,1465830631
56163,50119,1465830634
56170,41594,1465830641
56173,28689,1465830644
56174,42480,1465830645
56180,47381,1465830651
56184,55724,1465832399
56186,26797,1465832401
56187,25180,1465832402
56188,22811,1465832403
56191,14780,1465832406
56198,18573,1465832413
56201,48432,1465832416
56210,28030,1465832425
56216,49764,1465832431
56218,42802,1465832433
56227,45152,1465832442
56229,9983,1465832444
56231,28350,1465832446
56234,49636,1465832449
56239,18337,1465832454
56249,32334,1465832464
56254,14122,1465832469
56258,33846,1465832473
56260,52080,1465832475
56264,26776,1465832479
56266,13027,1465832481
56270,41358,1465832485
56278,20725,1465832493
56282,38081,1465832497
56283,24157,1465832498
56289,22633,1465832504
56293,37732,1465832508
56295,27638,1465832510
56296,51482,1465832511
56301,38308,1465832516
56302,44263,1465832517
56308,18621,1465832523
56312,35730,1465832527
56314,29363,1465832529
56318,23915,1465832533
56319,11808,1465832534
56323,45728,1465832538
56332,47866,1465834201
56339,34285,1465834208
56340,35285,1465834209
56354,49584,1465834223
56363,23655,1465834232
56364,18776,1465834233
56367,42671,1465834236
56370,53988,1465834239
56371,51488,1465834240
56374,42467,1465834243
56379,45362,1465834248
56381,17236,1465834250
56391,45058,1465834260
56392,39521,1465834261
56408,48666,1465834277
56416,40333,1465834285
56424,27894,1465834293
56427,16707,1465834296
56429,45014,1465834298
56430,50611,1465834299
56432,45297,1465834301
56447,14376,1465836010
56450,18548,1465836013
56452,24942,1465836015
56463,13721,1465837799
56466,15218,1465837802
56469,46423,1465837805
56481,18190,1465837817
56482,27316,1465837818
56496,45320,1465837832
56513,39975,1465837849
56514,31877,1465837850
56539,18880,1465839599
56545,20493,1465839605
56547,16885,1465839607
56553,48641,1465839613
56561,31263,1465839621
56562,29487,1465839622
56569,52190,1465839629
56570,17605,1465839630
56571,49108,1465839631
56573,50365,1465839633
56577,30491,1465839637
56581,39755,1465839641
56582,51690,1465839642
56585,48379,1465839645
56588,50253,1465839648
56594,47979,1465839654
56597,42635,1465839657
56599,56345,1465839659
56601,23464,1465839661
56606,45377,1465839666
56615,26542,1465841401
56616,45955,1465841402
56618,27725,1465841404
56619,53434,1465841405
56621,23915,1465841407
56629,19136,1465841415
56637,50567,1465841423
56639,47300,1465841425
56642,22164,1465841428
56648,44559,1465841434
56654,30128,1465841440
56659,51142,1465841445
56664,40076,1465841450
56667,17153,1465841453
56673,11371,1465841459
56675,12150,1465841461
56677,52551,1465841463
56680,55372,1465841466
56682,43988,1465841468
56690,55597,1465841476
56701,44519,1465841487
56704,25402,1465841490
56707,19399,1465841493
56716,40528,1465841502
56724,51603,1465841510
56730,47650,1465841516
56737,27340,1465841523
56738,30500,1465841524
56758,48851,1465843215
56762,55227,1465843219
56768,38943,1465843225
56773,41425,1465843230
56781,39451,1465843238
56782,41827,1465843239
56786,10924,1465843243
56790,36845,1465843247
56791,33155,1465843248
56813,22153,1465843270
56817,53842,1465843274
56822,13510,1465843279
56829,42612,1465843286
56832,54236,1465843289
56834,19207,1465843291
56845,11051,1465843302
56848,17445,1465843305
56849,31232,1465843306
56857,11435,1465845000
56858,43395,1465845001
56861,15735,1465845004
56864,44566,1465845007
56870,51446,1465845013
56871,31861,1465845014
56881,12278,1465845024
56884,17658,1465845027
56889,49597,1465845032
56894,26703,1465845037
56896,12505,1465845039
56897,21899,1465845040
56898,51870,1465845041
56901,38460,1465845044
56905,30926,1465845048
56909,52725,1465845052
56912,52711,1465845055
56914,32236,1465845057
56921,42875,1465845064
56930,36762,1465845073
56937,29462,1465845080
56944,21373,1465845087
56945,40848,1465845088
56947,22813,1465845090
56948,28935,1465845091
56949,24483,1465845092
56952,40338,1465845095
56953,49074,1465845096
56956,46921,1465845099
56961,33254,1465845104
56962,40970,1465845105
56979,53417,1465846807
56983,52248,1465846811
56985,30241,1465846813
56988,50884,1465846816
56989,56421,1465846817
56990,10731,1465846818
56991,32384,1465846819
56997,14050,1465846825
56999,43405,1465846827
57004,37520,1465846832
57007,53825,1465846835
57008,21536,1465846836
57012,53266,1465846840
57016,31528,1465846844
57018,52557,1465846846
57027,50120,1465846855
57029,47223,1465846857
57038,28214,1465846866
57040,33640,1465846868
57043,29378,1465846871
57052,9763,1465846880
57056,15493,1465846884
57062,36991,1465846890
57074,52584,1465846902
57086,38257,1465848600
57092,55019,1465848606
57093,20551,1465848607
57095,39364,1465848609
57101,43002,1465848615
57105,18861,1465848619
57108,42084,1465848622
57113,47970,1465848627
57125,40245,1465848639
57136,47381,1465848650
57141,11327,1465848655
57149,53682,1465848663
57169,53535,1465848683
57170,56444,1465848684
57175,42655,1465848689
57176,54789,1465848690
57179,21130,1465848693
57190,53535,1465848704
57193,49183,1465848707
57196,8320,1465848710
57200,47846,1465848714
57201,41088,1465848715
57203,20051,1465848717
57222,52457,1465852199
57224,52495,1465852201
57228,56347,1465852205
57231,17982,1465852208
57235,32067,1465852212
57243,51393,1465852220
57247,22905,1465852224
57248,48947,1465852225
57249,40011,1465852226
57262,24837,1465854005
57266,26720,1465854009
57269,48170,1465854012
57270,30710,1465854013
57280,44310,1465855803
57283,13702,1465855806
57284,12221,1465855807
57285,40051,1465855808
57303,11035,1465855826
57306,35783,1465855829
57308,55433,1465855831
57314,33785,1465855837
57315,7195,1465855838
57319,21890,1465855842
57328,37706,1465855851
57333,29758,1465855856
57334,31543,1465855857
57338,35668,1465855861
57345,46998,1465855868
57354,16721,1465855877
57362,56884,1465855885
57363,48109,1465855886
57365,18776,1465855888
57370,35961,1465855893
57383,52853,1465855906
57384,21756,1465855907
57388,53565,1465855911
57390,39191,1465855913
57391,50041,1465855914
57398,43899,1465855921
57401,53282,1465855924
57405,48166,1465855928
57417,39476,1465857604
57418,55774,1465857605
57419,31199,1465857606
57426,33559,1465857613
57427,55242,1465857614
57428,19105,1465857615
57432,42623,1465857619
57433,54720,1465857620
57435,7805,1465857622
57436,31530,1465857623
57441,20462,1465857628
57445,35166,1465857632
57448,44463,1465857635
57449,25854,1465857636
57453,33292,1465857640
57457,37085,1465857644
57463,49290,1465857650
57465,17155,1465857652
57466,32545,1465857653
57473,13632,1465857660
57474,13716,1465857661
57477,31615,1465857664
57479,27685,1465857666
57487,18063,1465857674
57489,16089,1465857676
57493,54295,1465857680
57494,51640,1465857681
57496,35934,1465857683
57497,15872,1465857684
57519,42876,1465859403
57524,45390,1465859408
57530,39390,1465859414
57532,18066,1465859416
57533,18918,1465859417
57540,32293,1465859424
57544,36373,1465859428
57549,10437,1465859433
57551,10725,1465859435
57563,42758,1465859447
57566,16350,1465859450
57567,33959,1465859451
57568,23672,1465859452
57569,17588,1465859453
57572,13017,1465859456
57576,38078,1465859460
57580,12479,1465859464
57584,47514,1465859468
57585,31459,1465859469
57594,24965,1465859478
